Employee_ID,Age,Gender,Department,Job_Role,Monthly_Income,Years_At_Company,Work_Life_Balance,Job_Satisfaction,Overtime,Performance_Rating,Attrition
64054,18,Male,human resources,Recruiter,18748.0,21,4,4.0,Yes,5.0,No
95297,44,Male,Sales,HR Executive,,21,1,4.0,Yes,4.0,No
57066,49,F,Operations,Business Analyst,64876.0,39,1,2.0,No,1.0,No
27209,38,male,IT,Team Lead,95166.0,35,4,1.0,Yes,2.0,No
4437,43,Female,human resources,Software Engineer,79748.0,16,3,3.0,Yes,1.0,No
10563,23,F,Sales,Software Engineer,80977.0,33,1,1.0,No,4.0,No
31299,44,M,Operations,Sales Executive,46371.0,17,4,3.0,Yes,3.0,Yes
12809,38,M,Finance,Sales Executive,110682.0,14,4,3.0,No,3.0,No
2463,23,M,Admin,Software Engineer,29992.0,38,2,3.0,No,1.0,No
9054,55,F,HR,Business Analyst,95661.0,33,4,2.0,Yes,1.0,No
21008,31,M,Admin,Accountant,198026.0,32,4,4.0,Yes,4.0,No
24608,58,F,Human Resources,Manager,100816.0,1,3,1.0,Yes,4.0,No
54397,48,female,Finance,Manager,104962.0,0,3,4.0,Yes,1.0,Yes
56509,52,M,HR,Recruiter,187252.0,36,4,3.0,No,2.0,Yes
42793,32,male,IT,Recruiter,78763.0,38,3,3.0,Yes,3.0,No
47227,21,female,Human Resources,Data Analyst,37110.0,36,4,2.0,No,5.0,Yes
13190,29,Female,human resources,Recruiter,154951.0,38,3,3.0,No,3.0,No
93093,30,M,IT,HR Executive,138709.0,7,2,2.0,Yes,4.0,Yes
7672,23,M,Sales,Recruiter,111684.0,4,3,3.0,Yes,3.0,No
1880,56,F,Admin,Accountant,,15,2,1.0,No,2.0,No
93034,20,Female,Admin,HR Executive,129059.0,38,2,4.0,Yes,4.0,No
58921,59,M,Human Resources,Manager,49474.0,5,3,,Yes,2.0,No
51928,40,M,HR,Manager,59478.0,27,4,1.0,Yes,4.0,No
33254,49,Male,Sales,Manager,,29,4,2.0,No,3.0,No
49148,51,F,Admin,Manager,84748.0,40,2,4.0,Yes,2.0,No
62365,53,male,Sales,Sales Executive,90316.0,38,3,4.0,No,2.0,No
35545,30,Male,Operations,Team Lead,28838.0,11,3,3.0,No,1.0,Yes
51650,22,Female,Human Resources,Manager,44951.0,26,1,3.0,Yes,3.0,No
33039,46,M,Human Resources,Sales Executive,192311.0,39,1,2.0,Yes,2.0,No
19108,60,female,Marketing,Business Analyst,94627.0,33,4,3.0,Yes,3.0,No
50990,44,Male,Admin,Accountant,31145.0,31,3,4.0,No,2.0,No
79231,25,F,Marketing,Sales Executive,134616.0,5,4,1.0,Yes,3.0,No
47403,60,male,Human Resources,Software Engineer,187471.0,25,1,1.0,No,5.0,Yes
48787,43,male,HR,Business Analyst,47288.0,37,2,3.0,No,4.0,No
68931,57,F,Human Resources,Data Analyst,105999.0,18,4,2.0,No,3.0,No
80527,55,Female,Finance,Manager,73068.0,32,4,3.0,Yes,5.0,No
56005,30,female,Sales,Data Analyst,93909.0,5,2,2.0,No,1.0,Yes
97614,39,F,Sales,Business Analyst,121195.0,15,1,2.0,No,5.0,No
66338,46,female,HR,HR Executive,90103.0,39,2,2.0,No,5.0,No
50552,35,Male,Marketing,Team Lead,191669.0,21,1,2.0,Yes,1.0,No
73544,41,male,Sales,Software Engineer,92246.0,19,2,2.0,Yes,5.0,No
53711,49,female,Marketing,Sales Executive,156999.0,36,4,4.0,No,1.0,Yes
5162,45,M,Operations,Manager,68070.0,24,3,3.0,Yes,3.0,No
67975,29,M,Sales,Manager,194204.0,6,3,1.0,Yes,2.0,Yes
82953,52,Female,Admin,HR Executive,69426.0,36,2,2.0,No,5.0,Yes
11561,37,Female,human resources,HR Executive,185495.0,18,2,2.0,No,4.0,No
11794,35,Male,Finance,Business Analyst,158064.0,28,1,2.0,No,4.0,Yes
45736,46,Male,Finance,HR Executive,104309.0,19,4,4.0,Yes,4.0,No
76827,39,M,Sales,Sales Executive,162459.0,22,2,3.0,Yes,5.0,No
38454,22,Male,Admin,Recruiter,126826.0,6,2,4.0,No,5.0,No
82180,30,male,Marketing,Software Engineer,174070.0,27,2,4.0,Yes,1.0,No
4851,49,F,Finance,Sales Executive,175582.0,38,4,3.0,No,3.0,No
45897,28,Male,Finance,Business Analyst,38239.0,34,3,3.0,Yes,1.0,No
55400,28,female,HR,Recruiter,150906.0,37,2,,No,3.0,No
10140,47,Female,Human Resources,Recruiter,45104.0,22,3,2.0,No,5.0,No
48708,29,Female,Finance,Accountant,83670.0,35,2,3.0,No,3.0,No
5635,30,M,Finance,HR Executive,111482.0,14,4,1.0,Yes,2.0,No
12750,25,Female,IT,Sales Executive,16649.0,1,4,,No,3.0,Yes
15345,46,F,Operations,Recruiter,186768.0,11,2,4.0,No,2.0,No
17869,52,male,Admin,Software Engineer,46613.0,13,4,2.0,No,4.0,Yes
41801,38,female,Marketing,Software Engineer,139111.0,26,4,4.0,Yes,3.0,No
48813,53,Male,Operations,Sales Executive,122125.0,35,2,3.0,Yes,2.0,No
61915,40,Female,Human Resources,HR Executive,50930.0,20,4,3.0,No,1.0,Yes
43111,26,M,HR,HR Executive,181423.0,36,3,2.0,Yes,1.0,No
94820,18,female,Human Resources,Manager,126564.0,35,3,3.0,Yes,4.0,Yes
25930,21,male,Admin,Team Lead,155872.0,11,3,2.0,Yes,5.0,No
98687,60,F,IT,Sales Executive,,40,3,3.0,Yes,4.0,No
39469,49,F,HR,Recruiter,80921.0,32,3,3.0,No,1.0,No
38000,21,male,Marketing,Recruiter,165685.0,28,3,4.0,Yes,4.0,No
4788,52,female,Admin,Sales Executive,86888.0,5,3,2.0,No,5.0,No
40579,32,female,Marketing,Software Engineer,69631.0,32,3,1.0,Yes,5.0,No
24176,51,Male,human resources,HR Executive,198733.0,25,4,2.0,No,2.0,No
43344,20,male,human resources,Software Engineer,150066.0,32,2,4.0,No,5.0,Yes
64541,52,female,Human Resources,Business Analyst,185911.0,13,1,1.0,No,5.0,No
24558,57,Male,IT,Manager,168982.0,16,3,3.0,No,,Yes
8391,37,Female,Operations,Team Lead,115724.0,30,1,3.0,Yes,4.0,No
14634,32,Female,Operations,Business Analyst,98281.0,24,1,2.0,Yes,4.0,No
64403,55,F,Sales,Accountant,34339.0,26,3,3.0,Yes,5.0,Yes
5183,34,Female,Marketing,Accountant,186138.0,22,1,3.0,No,4.0,Yes
15069,35,male,Finance,Data Analyst,124277.0,33,2,3.0,Yes,5.0,No
91683,38,M,IT,Team Lead,47029.0,7,2,3.0,Yes,3.0,Yes
15825,31,female,Admin,Software Engineer,182103.0,1,3,4.0,Yes,5.0,Yes
80038,43,Male,Sales,Team Lead,76101.0,30,2,3.0,No,4.0,No
76554,51,male,HR,Business Analyst,139096.0,4,2,2.0,No,1.0,No
11857,22,M,Operations,Data Analyst,169828.0,4,2,4.0,Yes,1.0,Yes
41950,22,F,IT,Sales Executive,57307.0,28,4,3.0,Yes,2.0,No
51066,29,M,Marketing,Accountant,144805.0,19,3,1.0,Yes,5.0,No
71175,36,Female,Sales,Accountant,37933.0,18,2,4.0,Yes,1.0,No
69503,19,Male,human resources,Manager,136344.0,38,4,4.0,No,2.0,Yes
34184,38,male,Finance,Data Analyst,55796.0,15,4,1.0,No,4.0,No
67008,36,Female,Sales,Team Lead,44645.0,21,3,2.0,Yes,5.0,No
28066,51,M,Finance,Recruiter,33753.0,36,4,,No,2.0,No
74462,21,Female,Marketing,Manager,63471.0,38,2,4.0,No,4.0,No
46492,43,M,human resources,Team Lead,167236.0,5,2,2.0,No,3.0,No
24236,27,Male,IT,Manager,76734.0,18,4,2.0,No,1.0,No
69616,25,F,Operations,Recruiter,38525.0,21,1,2.0,Yes,3.0,No
92382,33,Female,Operations,Data Analyst,107311.0,29,3,2.0,No,3.0,No
39105,23,male,Human Resources,Sales Executive,87268.0,18,2,1.0,No,4.0,No
2378,24,female,human resources,Sales Executive,42876.0,30,2,2.0,Yes,5.0,No
44569,19,male,Operations,Accountant,109635.0,17,1,2.0,Yes,4.0,No
26519,21,Male,Finance,Software Engineer,158068.0,32,1,2.0,Yes,4.0,No
66795,52,Female,Operations,Team Lead,15760.0,4,2,3.0,Yes,1.0,No
90113,19,M,human resources,Business Analyst,140362.0,22,4,3.0,No,4.0,No
21591,23,F,Operations,Team Lead,161413.0,37,2,2.0,No,4.0,No
2337,60,Male,Human Resources,Data Analyst,59765.0,2,3,1.0,Yes,4.0,No
83761,40,Male,human resources,Sales Executive,92101.0,37,1,2.0,No,2.0,No
76758,27,M,Admin,Data Analyst,40635.0,36,4,3.0,No,4.0,No
8043,57,male,Human Resources,Data Analyst,20012.0,33,1,1.0,Yes,2.0,Yes
23905,55,F,Sales,Software Engineer,102397.0,8,3,2.0,Yes,3.0,No
75096,52,female,Admin,Manager,180572.0,15,1,2.0,No,5.0,No
62816,40,Female,Marketing,Manager,120724.0,10,1,4.0,Yes,3.0,Yes
4676,59,F,human resources,HR Executive,114794.0,40,3,2.0,Yes,4.0,Yes
60586,40,M,human resources,Manager,46496.0,20,3,3.0,No,2.0,Yes
20036,41,Male,Admin,Recruiter,175738.0,32,4,4.0,No,2.0,No
88891,26,female,Marketing,Business Analyst,60342.0,17,4,4.0,Yes,2.0,No
23266,47,M,IT,Accountant,99690.0,4,4,2.0,Yes,3.0,No
37076,49,male,human resources,Team Lead,188603.0,40,1,4.0,No,5.0,No
3449,34,male,IT,Recruiter,65713.0,17,1,4.0,No,4.0,No
81184,55,male,HR,Data Analyst,67443.0,37,1,3.0,No,5.0,No
53636,57,female,HR,Data Analyst,142907.0,7,4,1.0,No,1.0,No
64241,30,male,IT,Manager,46591.0,32,2,3.0,No,3.0,No
36953,43,male,HR,Manager,28189.0,35,3,2.0,Yes,1.0,Yes
87833,26,female,human resources,Data Analyst,77832.0,9,2,1.0,No,1.0,Yes
47456,25,Female,HR,HR Executive,137116.0,8,4,2.0,Yes,1.0,No
6584,59,male,HR,HR Executive,193025.0,39,1,3.0,No,3.0,No
14488,51,F,HR,HR Executive,57758.0,33,4,2.0,Yes,3.0,Yes
50963,38,Female,human resources,Team Lead,112940.0,17,3,2.0,Yes,2.0,No
37920,19,male,HR,Data Analyst,77685.0,35,1,1.0,Yes,3.0,No
89787,21,female,human resources,Accountant,79142.0,7,4,2.0,No,4.0,No
19897,44,Male,IT,Data Analyst,198537.0,28,2,4.0,Yes,2.0,No
28411,49,Male,HR,Software Engineer,164114.0,23,3,4.0,No,2.0,No
12656,19,female,Marketing,HR Executive,125515.0,16,2,2.0,No,5.0,Yes
73293,51,Female,Finance,Team Lead,23872.0,2,2,2.0,Yes,1.0,No
30673,58,Male,Human Resources,Manager,121319.0,29,1,3.0,Yes,1.0,No
13304,27,F,Sales,Data Analyst,24795.0,12,3,1.0,Yes,4.0,No
63369,40,F,Human Resources,Manager,16291.0,39,3,2.0,Yes,4.0,No
11515,21,Female,Sales,Data Analyst,74162.0,29,4,3.0,No,5.0,No
58635,36,Female,Admin,Team Lead,44468.0,27,1,1.0,Yes,3.0,Yes
32909,35,female,Human Resources,Accountant,52507.0,29,2,2.0,No,1.0,No
27796,28,Female,human resources,Team Lead,128093.0,17,1,2.0,No,3.0,No
27606,32,M,IT,HR Executive,126746.0,25,4,1.0,No,2.0,No
48346,22,M,IT,Data Analyst,192954.0,14,1,2.0,Yes,1.0,No
62406,21,female,IT,HR Executive,142436.0,12,1,2.0,Yes,1.0,No
65673,18,Female,IT,Manager,94703.0,36,1,4.0,No,4.0,No
12870,57,female,Humann Resources,Sales Executive,,27,2,3.0,Yes,1.0,No
44334,49,M,Admin,Accountant,26839.0,29,3,1.0,Yes,1.0,No
74366,60,Female,human resources,Software Engineer,18883.0,37,4,3.0,No,2.0,No
51074,39,Female,human resources,Recruiter,43457.0,13,3,4.0,Yes,1.0,No
99802,36,male,IT,Sales Executive,166011.0,31,2,4.0,No,2.0,No
27878,37,female,HR,Software Engineer,74262.0,13,2,4.0,No,4.0,No
34584,38,male,Sales,Accountant,185251.0,19,1,3.0,No,5.0,No
88876,47,Female,Operations,Manager,95245.0,32,1,1.0,Yes,1.0,No
83760,26,male,Sales,Data Analyst,128904.0,24,4,2.0,No,1.0,Yes
2048,48,female,Sales,HR Executive,187344.0,23,4,2.0,No,4.0,No
51734,43,F,IT,HR Executive,107843.0,16,1,1.0,Yes,4.0,No
63530,27,male,IT,Accountant,80399.0,20,1,2.0,Yes,2.0,Yes
35857,30,M,Admin,Data Analyst,120007.0,6,2,3.0,Yes,5.0,No
63828,20,male,human resources,Manager,186718.0,18,2,4.0,No,4.0,No
50287,58,Male,Admin,Data Analyst,80611.0,19,2,1.0,No,4.0,Yes
18526,20,Female,Sales,Business Analyst,21370.0,21,4,2.0,No,3.0,No
16338,38,Male,human resources,Software Engineer,99113.0,36,3,2.0,Yes,5.0,No
32320,30,male,Finance,Manager,184492.0,1,3,4.0,No,4.0,No
53297,54,male,Human Resources,Manager,87656.0,30,2,1.0,No,5.0,No
71887,30,Female,Operations,Data Analyst,143664.0,20,4,2.0,Yes,5.0,No
19005,29,Male,Admin,Software Engineer,115942.0,11,4,3.0,No,1.0,No
94991,42,male,Admin,Software Engineer,94286.0,23,2,1.0,Yes,5.0,No
79145,19,M,Human Resources,Data Analyst,92531.0,34,3,1.0,No,5.0,No
80975,33,Female,human resources,Manager,184931.0,35,2,3.0,No,1.0,No
34442,35,Female,human resources,Accountant,112049.0,36,2,1.0,No,2.0,No
13852,31,female,Marketing,Manager,182391.0,22,3,4.0,No,4.0,No
75702,39,Female,IT,Data Analyst,92424.0,11,4,2.0,No,2.0,No
97728,31,female,Human Resources,Recruiter,98340.0,20,4,2.0,Yes,4.0,Yes
80446,42,Female,HR,Recruiter,69693.0,4,2,1.0,No,3.0,Yes
97536,35,male,Human Resources,Business Analyst,,12,2,3.0,Yes,4.0,No
30853,24,male,IT,Recruiter,163839.0,18,2,4.0,No,,No
24476,50,Male,HR,Manager,72046.0,36,1,2.0,No,1.0,No
70246,49,M,Operations,Accountant,148466.0,30,2,2.0,Yes,1.0,No
9793,26,Female,human resources,Accountant,144993.0,31,2,2.0,Yes,4.0,No
43403,34,Female,HR,Manager,191898.0,2,1,3.0,No,1.0,No
94138,53,female,Admin,Sales Executive,40300.0,0,3,2.0,Yes,4.0,Yes
4633,27,M,human resources,HR Executive,120295.0,24,1,4.0,No,3.0,No
45078,48,Female,HR,Manager,68106.0,39,4,4.0,Yes,5.0,No
60297,33,M,HR,Business Analyst,125635.0,18,4,4.0,No,4.0,Yes
72354,55,Female,IT,Manager,102059.0,10,1,4.0,Yes,3.0,Yes
11576,29,Female,HR,Data Analyst,32738.0,19,2,1.0,Yes,5.0,Yes
82342,59,Male,Operations,Business Analyst,180494.0,12,4,1.0,Yes,2.0,Yes
72810,20,M,Finance,Accountant,16806.0,30,4,2.0,Yes,3.0,Yes
88953,45,female,Human Resources,Software Engineer,198849.0,1,2,,No,1.0,No
98515,37,Male,Human Resources,Business Analyst,169491.0,4,2,4.0,No,1.0,Yes
44821,36,Female,Finance,HR Executive,31212.0,37,1,1.0,No,1.0,No
63348,38,male,human resources,Business Analyst,,11,1,,No,2.0,Yes
90642,20,M,Finance,Recruiter,55947.0,8,3,3.0,No,4.0,No
39010,56,Male,Marketing,HR Executive,120044.0,39,1,4.0,Yes,5.0,No
94653,31,M,human resources,Software Engineer,111868.0,4,4,4.0,No,1.0,No
38488,26,M,human resources,Software Engineer,57703.0,15,4,4.0,No,2.0,Yes
77734,57,Male,Operations,Recruiter,161599.0,33,1,4.0,Yes,3.0,No
85446,39,male,human resources,Manager,136751.0,14,2,1.0,Yes,1.0,No
84151,56,Male,Operations,Business Analyst,136273.0,24,1,4.0,Yes,5.0,Yes
21591,60,male,Finance,HR Executive,190443.0,7,2,2.0,Yes,3.0,No
28521,19,F,HR,Recruiter,83115.0,29,1,4.0,No,3.0,No
38956,49,male,Operations,Data Analyst,85892.0,6,2,1.0,Yes,4.0,Yes
18059,31,Male,Sales,Business Analyst,103967.0,3,2,3.0,No,1.0,Yes
76433,53,F,IT,Business Analyst,177537.0,35,1,3.0,Yes,4.0,No
48814,58,M,Admin,Accountant,192044.0,6,1,4.0,No,2.0,No
87885,51,M,Operations,Manager,74646.0,34,4,4.0,No,5.0,No
49302,33,M,Operations,Sales Executive,27499.0,31,1,3.0,Yes,2.0,No
45640,20,male,human resources,Software Engineer,190105.0,37,1,1.0,Yes,2.0,No
44291,44,female,IT,Sales Executive,116912.0,18,1,1.0,Yes,3.0,No
16055,38,M,HR,Manager,37925.0,3,1,1.0,Yes,3.0,No
86106,59,female,Marketing,Data Analyst,187008.0,25,1,4.0,Yes,4.0,No
67733,44,male,IT,Manager,177709.0,24,4,3.0,No,2.0,No
9713,22,Female,IT,Team Lead,38200.0,5,4,4.0,No,5.0,No
35410,48,M,IT,Data Analyst,185025.0,33,2,2.0,Yes,2.0,No
49591,47,Male,Marketing,Business Analyst,100498.0,30,3,1.0,Yes,4.0,No
52704,55,female,human resources,Recruiter,186424.0,16,3,1.0,Yes,3.0,No
51106,53,male,IT,Manager,137626.0,5,1,1.0,Yes,1.0,No
49650,29,F,HR,Business Analyst,188491.0,34,3,2.0,Yes,3.0,No
73688,41,female,Finance,Manager,111819.0,31,2,4.0,No,3.0,No
52706,46,Female,Sales,Sales Executive,116415.0,30,4,3.0,No,4.0,No
50291,35,female,Sales,Business Analyst,123662.0,33,3,2.0,No,3.0,No
13473,38,Male,Operations,Team Lead,197618.0,18,1,2.0,No,4.0,No
47351,46,female,IT,Team Lead,56913.0,14,1,3.0,No,2.0,No
25776,34,Male,IT,Data Analyst,162073.0,17,1,3.0,No,1.0,No
25407,47,M,human resources,Recruiter,,37,3,2.0,No,4.0,Yes
98813,59,M,Admin,Team Lead,155248.0,39,1,2.0,No,5.0,No
95254,39,female,Marketing,HR Executive,187137.0,29,4,4.0,Yes,2.0,No
45543,22,Female,Marketing,Software Engineer,48726.0,23,4,1.0,No,4.0,No
99510,53,female,Human Resources,Sales Executive,98157.0,16,1,4.0,Yes,3.0,No
83531,60,M,Admin,Software Engineer,187261.0,2,2,4.0,Yes,2.0,No
9483,57,F,HR,HR Executive,165279.0,5,4,4.0,Yes,3.0,No
38653,53,M,IT,Software Engineer,64263.0,40,2,2.0,Yes,2.0,No
2714,19,female,HR,Business Analyst,185010.0,20,2,3.0,Yes,1.0,No
7004,50,Male,HR,Software Engineer,57650.0,14,3,4.0,No,2.0,No
40178,60,Male,Admin,HR Executive,71478.0,23,4,1.0,Yes,1.0,No
74176,29,F,Admin,Business Analyst,192218.0,23,4,1.0,Yes,4.0,No
21963,46,Male,Human Resources,Accountant,191710.0,34,4,,Yes,5.0,No
55916,35,female,Marketing,HR Executive,195043.0,21,4,3.0,No,3.0,No
55765,21,female,Marketing,Manager,170261.0,29,1,3.0,Yes,2.0,No
28309,36,male,Marketing,Business Analyst,110645.0,20,4,2.0,Yes,3.0,No
69432,23,F,human resources,Software Engineer,29385.0,28,2,3.0,Yes,4.0,Yes
23653,52,Female,human resources,Team Lead,64204.0,39,4,2.0,No,4.0,No
63040,59,M,Sales,Accountant,168783.0,5,2,3.0,Yes,3.0,No
53953,56,M,Human Resources,Accountant,192889.0,8,4,1.0,No,5.0,No
49559,60,male,Admin,Recruiter,196130.0,39,2,3.0,No,5.0,No
8523,30,male,Admin,Accountant,42123.0,14,2,1.0,No,2.0,No
11357,32,female,Sales,Business Analyst,194454.0,27,4,4.0,No,3.0,No
13532,19,Male,Sales,Team Lead,166678.0,11,1,1.0,No,2.0,Yes
89900,44,female,Operations,HR Executive,180471.0,39,1,2.0,No,1.0,No
24897,22,Female,Operations,Data Analyst,63722.0,0,1,4.0,No,4.0,No
65475,19,Male,Sales,Sales Executive,52707.0,29,4,3.0,Yes,1.0,No
55552,34,female,Operations,Business Analyst,191483.0,10,3,4.0,No,3.0,No
86818,57,M,Human Resources,Team Lead,113366.0,5,3,3.0,Yes,2.0,No
17790,52,male,Human Resources,Team Lead,43723.0,4,4,3.0,No,2.0,No
54803,54,male,Human Resources,Recruiter,44129.0,9,2,3.0,Yes,4.0,No
28732,49,Female,IT,Team Lead,109817.0,1,3,2.0,Yes,3.0,No
78023,41,M,Human Resources,Data Analyst,,9,2,3.0,No,5.0,No
19747,37,F,Finance,Manager,24054.0,3,3,3.0,Yes,1.0,No
12524,53,male,HR,Data Analyst,53630.0,11,2,3.0,Yes,3.0,No
59414,46,F,Marketing,Sales Executive,115470.0,13,2,3.0,Yes,5.0,No
91623,44,Female,Sales,Team Lead,126855.0,36,2,2.0,Yes,3.0,No
26754,29,female,human resources,Sales Executive,50695.0,19,1,4.0,Yes,1.0,Yes
82355,51,female,Operations,Recruiter,158417.0,24,3,3.0,Yes,1.0,No
46644,49,Male,Sales,Business Analyst,51105.0,25,4,3.0,Yes,4.0,No
87547,19,female,Finance,HR Executive,43637.0,17,2,1.0,Yes,2.0,No
26077,19,Male,Finance,Accountant,132037.0,29,2,3.0,Yes,1.0,No
66602,22,M,HR,Recruiter,148663.0,22,3,1.0,Yes,3.0,Yes
38088,50,F,Human Resources,Software Engineer,72061.0,18,1,1.0,Yes,2.0,No
20193,57,male,Finance,Sales Executive,96297.0,2,3,4.0,Yes,4.0,No
97514,39,Male,Marketing,Team Lead,18547.0,23,4,3.0,No,1.0,Yes
49568,32,F,Finance,Manager,134495.0,28,1,2.0,No,1.0,No
68104,43,Male,human resources,Team Lead,36518.0,28,3,1.0,Yes,5.0,No
31287,36,male,Sales,Sales Executive,55456.0,13,3,1.0,Yes,2.0,No
40900,58,F,Finance,Data Analyst,104948.0,36,3,3.0,Yes,2.0,Yes
1827,53,female,Marketing,Recruiter,186987.0,15,1,1.0,Yes,4.0,No
90709,32,male,human resources,Business Analyst,171406.0,15,2,2.0,Yes,5.0,Yes
67967,60,Male,human resources,Team Lead,140322.0,28,1,1.0,No,4.0,No
73795,36,female,Admin,Manager,171985.0,3,4,1.0,Yes,1.0,No
20173,26,F,Operations,Business Analyst,134487.0,25,1,2.0,No,1.0,No
44451,32,male,Marketing,Accountant,124139.0,10,1,1.0,Yes,3.0,No
28447,41,M,IT,Manager,121442.0,27,1,4.0,No,4.0,No
75411,51,F,human resources,Accountant,41886.0,23,2,3.0,No,2.0,Yes
47654,22,M,Humann Resources,Team Lead,108331.0,33,2,1.0,Yes,2.0,No
79779,50,F,Marketing,Recruiter,139969.0,25,4,1.0,No,1.0,No
46871,24,Female,Admin,Software Engineer,57308.0,11,3,4.0,No,3.0,No
29287,55,Female,Marketing,Software Engineer,179721.0,12,1,3.0,Yes,4.0,No
52002,26,F,human resources,Data Analyst,130078.0,32,1,3.0,No,2.0,No
71428,23,Female,IT,Accountant,46331.0,39,2,3.0,Yes,2.0,No
39846,30,female,Sales,Accountant,111541.0,5,3,4.0,No,1.0,No
50871,42,female,Operations,Team Lead,,38,3,3.0,Yes,5.0,No
93894,35,Male,IT,Software Engineer,139362.0,17,1,4.0,Yes,3.0,Yes
19677,60,Female,HR,Sales Executive,118695.0,18,4,1.0,No,3.0,No
50925,27,Female,Admin,Accountant,76288.0,35,4,2.0,Yes,3.0,Yes
24236,30,M,Finance,Sales Executive,150606.0,17,1,3.0,Yes,1.0,No
8647,49,Female,Sales,Team Lead,68656.0,36,1,4.0,No,1.0,No
10605,24,male,Admin,Accountant,184131.0,21,3,2.0,No,5.0,No
24557,41,Female,Human Resources,Sales Executive,180581.0,1,2,3.0,Yes,4.0,No
11721,56,male,Admin,Business Analyst,26601.0,36,1,1.0,No,2.0,No
59484,42,Male,IT,HR Executive,86495.0,6,1,3.0,No,4.0,No
32600,18,Female,human resources,Recruiter,73447.0,19,2,2.0,No,2.0,No
95873,27,M,Sales,Team Lead,129615.0,27,2,1.0,No,1.0,No
24414,19,female,Operations,Team Lead,104082.0,0,3,4.0,No,5.0,No
3236,55,F,Sales,Sales Executive,113408.0,40,3,3.0,No,5.0,No
65183,25,M,HR,HR Executive,52461.0,2,3,1.0,No,5.0,No
79984,47,female,Admin,Software Engineer,160561.0,23,3,1.0,No,5.0,No
3847,53,male,Finance,Accountant,165095.0,19,1,4.0,No,5.0,No
80194,20,female,Human Resources,Accountant,33457.0,14,2,3.0,No,4.0,No
13929,39,Female,Finance,Accountant,189467.0,5,1,1.0,Yes,1.0,No
40629,57,F,HR,Data Analyst,161459.0,18,3,3.0,Yes,2.0,No
18009,18,Female,Operations,Software Engineer,98863.0,36,3,2.0,No,2.0,Yes
5299,40,M,Finance,Manager,172976.0,40,2,4.0,No,2.0,Yes
32189,43,M,Marketing,HR Executive,110021.0,12,4,3.0,No,5.0,No
88387,24,female,Sales,Team Lead,44019.0,39,2,4.0,No,3.0,No
84300,23,male,Admin,Accountant,85925.0,2,2,3.0,No,4.0,No
59074,55,Male,Operations,Manager,77954.0,22,1,3.0,Yes,5.0,No
40680,51,M,Finance,Team Lead,57898.0,4,2,4.0,No,4.0,No
91655,40,Male,Finance,Software Engineer,184694.0,34,2,3.0,No,3.0,No
97038,38,female,Sales,Business Analyst,180516.0,6,3,3.0,Yes,4.0,No
78593,45,Female,Finance,Manager,78219.0,2,1,3.0,Yes,5.0,No
99721,45,female,Marketing,HR Executive,104933.0,2,2,4.0,Yes,3.0,No
25572,37,M,Finance,Accountant,156963.0,5,1,,No,3.0,No
91814,39,Female,Sales,Recruiter,144157.0,38,2,3.0,No,1.0,No
2019,52,Female,IT,Business Analyst,47343.0,5,1,1.0,No,1.0,No
13717,50,Male,Admin,Recruiter,143827.0,14,1,4.0,Yes,5.0,No
28544,25,female,Admin,Sales Executive,26434.0,27,3,2.0,Yes,5.0,No
54885,60,F,Human Resources,Data Analyst,20991.0,12,4,3.0,No,2.0,No
47822,24,F,Finance,HR Executive,176945.0,40,2,3.0,No,1.0,No
60335,36,male,Human Resources,Team Lead,185434.0,6,3,2.0,Yes,5.0,Yes
61815,48,female,HR,Business Analyst,39763.0,7,1,1.0,No,2.0,Yes
1955,31,female,Human Resources,Data Analyst,99999.0,23,4,2.0,No,1.0,No
11265,60,male,human resources,Recruiter,179847.0,34,2,4.0,No,1.0,No
13270,60,M,IT,Recruiter,71552.0,30,3,4.0,Yes,5.0,No
94100,25,male,Finance,Sales Executive,49557.0,13,2,2.0,No,1.0,No
29575,32,M,HR,Recruiter,137945.0,28,3,4.0,No,4.0,No
66884,60,M,Operations,Business Analyst,150241.0,12,4,1.0,Yes,1.0,No
63901,55,Male,Admin,Software Engineer,180413.0,13,1,3.0,Yes,3.0,No
21823,25,M,human resources,Software Engineer,156401.0,4,2,2.0,No,4.0,No
44727,58,Male,IT,Software Engineer,132795.0,17,4,3.0,Yes,4.0,No
37725,22,male,Operations,Software Engineer,129831.0,3,1,1.0,Yes,1.0,No
7659,20,female,Marketing,Team Lead,114865.0,13,3,3.0,Yes,1.0,No
30241,24,male,IT,Manager,50855.0,29,4,2.0,Yes,5.0,Yes
4094,22,F,Operations,Software Engineer,18262.0,40,3,1.0,Yes,3.0,No
84171,20,Female,Human Resources,HR Executive,89510.0,25,4,3.0,No,2.0,No
2816,37,Female,IT,Business Analyst,96274.0,4,4,1.0,Yes,4.0,Yes
69918,43,female,Marketing,Team Lead,35329.0,22,1,1.0,No,4.0,No
72825,48,female,Human Resources,Team Lead,31674.0,2,4,1.0,No,1.0,No
79534,31,male,IT,Manager,67242.0,25,1,2.0,No,3.0,No
58464,35,Male,Finance,Team Lead,64718.0,0,2,1.0,Yes,2.0,No
22671,21,male,Admin,Sales Executive,162066.0,0,3,3.0,Yes,3.0,No
83520,40,Female,human resources,Accountant,38203.0,0,2,2.0,Yes,4.0,No
82491,49,M,Finance,Software Engineer,38216.0,19,2,3.0,No,5.0,No
2424,51,female,Admin,Manager,104445.0,14,2,3.0,No,3.0,No
